,Datetime,Temperature,Flow
3966,2019-09-10 18:30:00,16.6,1.656547935
3967,2019-09-10 18:45:00,16.5,1.656547935
3968,2019-09-10 19:00:00,16.4,1.641808938
3969,2019-09-10 19:15:00,16.4,1.641808938
3970,2019-09-10 19:30:00,16.3,1.641808938
3971,2019-09-10 19:45:00,16.2,1.627176701
3972,2019-09-10 20:00:00,16.2,1.627176701
3973,2019-09-10 20:15:00,16.1,1.627176701
3974,2019-09-10 20:30:00,16.0,1.627176701
3975,2019-09-10 20:45:00,15.9,1.627176701
3976,2019-09-10 21:00:00,15.9,1.627176701
3977,2019-09-10 21:15:00,15.8,1.627176701
3978,2019-09-10 21:30:00,15.7,1.627176701
3979,2019-09-10 21:45:00,15.6,1.627176701
3980,2019-09-10 22:00:00,15.6,1.627176701
3981,2019-09-10 22:15:00,15.5,1.6126506269999998
3982,2019-09-10 22:30:00,15.4,1.598230122
3983,2019-09-10 22:45:00,15.4,1.598230122
3984,2019-09-10 23:00:00,15.3,1.583914595
3985,2019-09-10 23:15:00,15.3,1.583914595
3986,2019-09-10 23:30:00,15.2,1.583914595
3987,2019-09-10 23:45:00,15.2,1.583914595
3988,2019-09-11 00:00:00,15.2,1.598230122
3989,2019-09-11 00:15:00,15.1,1.598230122
3990,2019-09-11 00:30:00,15.1,1.6126506269999998
3991,2019-09-11 00:45:00,15.1,1.6126506269999998
3992,2019-09-11 01:00:00,15.1,1.598230122
3993,2019-09-11 01:15:00,15.1,1.598230122
3994,2019-09-11 01:30:00,15.0,1.583914595
3995,2019-09-11 01:45:00,15.0,1.5697034559999998
3996,2019-09-11 02:00:00,15.0,1.5697034559999998
3997,2019-09-11 02:15:00,15.0,1.5697034559999998
3998,2019-09-11 02:30:00,15.0,1.55559612
3999,2019-09-11 02:45:00,15.0,1.55559612
4000,2019-09-11 03:00:00,15.0,1.55559612
4001,2019-09-11 03:15:00,15.0,1.55559612
4002,2019-09-11 03:30:00,15.0,1.55559612
4003,2019-09-11 03:45:00,15.0,1.55559612
4004,2019-09-11 04:00:00,15.0,1.5697034559999998
4005,2019-09-11 04:15:00,15.0,1.5697034559999998
4006,2019-09-11 04:30:00,15.0,1.5697034559999998
4007,2019-09-11 04:45:00,15.0,1.5697034559999998
4008,2019-09-11 05:00:00,15.0,1.5697034559999998
4009,2019-09-11 05:15:00,15.0,1.5697034559999998
4010,2019-09-11 05:30:00,15.0,1.5697034559999998
4011,2019-09-11 05:45:00,15.0,1.5697034559999998
4012,2019-09-11 06:00:00,15.0,1.583914595
4013,2019-09-11 06:15:00,15.0,1.583914595
4014,2019-09-11 06:30:00,15.0,1.583914595
4015,2019-09-11 06:45:00,14.9,1.583914595
4016,2019-09-11 07:00:00,14.9,1.583914595
4017,2019-09-11 07:15:00,14.9,1.583914595
4018,2019-09-11 07:30:00,14.9,1.583914595
4019,2019-09-11 07:45:00,14.9,1.583914595
4020,2019-09-11 08:00:00,14.9,1.583914595
4021,2019-09-11 08:15:00,14.9,1.583914595
4022,2019-09-11 08:30:00,14.9,1.583914595
4023,2019-09-11 08:45:00,14.9,1.583914595
4024,2019-09-11 09:00:00,14.9,1.583914595
4025,2019-09-11 09:15:00,14.9,1.583914595
4026,2019-09-11 09:30:00,14.9,1.583914595
4027,2019-09-11 09:45:00,14.9,1.583914595
4028,2019-09-11 10:00:00,14.9,1.598230122
4029,2019-09-11 10:15:00,14.9,1.6126506269999998
4030,2019-09-11 10:30:00,14.9,1.6126506269999998
4031,2019-09-11 10:45:00,14.9,1.6126506269999998
4032,2019-09-11 11:00:00,15.0,1.6126506269999998
4033,2019-09-11 11:15:00,15.0,1.6126506269999998
4034,2019-09-11 11:30:00,15.0,1.583914595
4035,2019-09-11 11:45:00,15.1,1.5697034559999998
4036,2019-09-11 12:00:00,15.1,1.55559612
4037,2019-09-11 12:15:00,15.2,1.541592
4038,2019-09-11 12:30:00,15.2,1.527690517
4039,2019-09-11 12:45:00,15.3,1.500193137
4040,2019-09-11 13:00:00,15.3,1.500193137
4041,2019-09-11 13:15:00,15.4,1.500193137
4042,2019-09-11 13:30:00,15.5,1.513891088
4043,2019-09-11 13:45:00,15.5,1.541592
4044,2019-09-11 14:00:00,15.6,1.5697034559999998
4045,2019-09-11 14:15:00,15.7,1.583914595
4046,2019-09-11 14:30:00,15.7,1.583914595
4047,2019-09-11 14:45:00,15.8,1.598230122
4048,2019-09-11 15:00:00,15.9,1.598230122
4049,2019-09-11 15:15:00,15.9,1.598230122
4050,2019-09-11 15:30:00,16.0,1.583914595
4051,2019-09-11 15:45:00,16.0,1.583914595
4052,2019-09-11 16:00:00,16.1,1.5697034559999998
4053,2019-09-11 16:15:00,16.1,1.55559612
4054,2019-09-11 16:30:00,16.2,1.55559612
4055,2019-09-11 16:45:00,16.2,1.55559612
4056,2019-09-11 17:00:00,16.2,1.55559612
4057,2019-09-11 17:15:00,16.3,1.541592
4058,2019-09-11 17:30:00,16.3,1.541592
4059,2019-09-11 17:45:00,16.3,1.527690517
4060,2019-09-11 18:00:00,16.3,1.527690517
4061,2019-09-11 18:15:00,16.3,1.541592
4062,2019-09-11 18:30:00,16.3,1.541592
4063,2019-09-11 18:45:00,16.2,1.541592
4064,2019-09-11 19:00:00,16.2,1.527690517
4065,2019-09-11 19:15:00,16.2,1.527690517
4066,2019-09-11 19:30:00,16.1,1.541592
4067,2019-09-11 19:45:00,16.1,1.55559612
4068,2019-09-11 20:00:00,16.0,1.5697034559999998
4069,2019-09-11 20:15:00,16.0,1.583914595
4070,2019-09-11 20:30:00,15.9,1.598230122
4071,2019-09-11 20:45:00,15.8,1.598230122
4072,2019-09-11 21:00:00,15.8,1.583914595
4073,2019-09-11 21:15:00,15.7,1.583914595
4074,2019-09-11 21:30:00,15.6,1.5697034559999998
4075,2019-09-11 21:45:00,15.6,1.5697034559999998
4076,2019-09-11 22:00:00,15.5,1.5697034559999998
4077,2019-09-11 22:15:00,15.4,1.5697034559999998
4078,2019-09-11 22:30:00,15.4,1.55559612
4079,2019-09-11 22:45:00,15.3,1.55559612
4080,2019-09-11 23:00:00,15.3,1.55559612
4081,2019-09-11 23:15:00,15.2,1.55559612
4082,2019-09-11 23:30:00,15.2,1.55559612
4083,2019-09-11 23:45:00,15.1,1.55559612
4084,2019-09-12 00:00:00,15.1,1.55559612
4085,2019-09-12 00:15:00,15.0,1.55559612
4086,2019-09-12 00:30:00,15.0,1.541592
4087,2019-09-12 00:45:00,14.9,1.541592
4088,2019-09-12 01:00:00,14.9,1.541592
4089,2019-09-12 01:15:00,14.9,1.541592
4090,2019-09-12 01:30:00,14.9,1.527690517
4091,2019-09-12 01:45:00,14.9,1.527690517
4092,2019-09-12 02:00:00,14.8,1.527690517
4093,2019-09-12 02:15:00,14.8,1.541592
4094,2019-09-12 02:30:00,14.8,1.55559612
4095,2019-09-12 02:45:00,14.8,1.55559612
4096,2019-09-12 03:00:00,14.8,1.55559612
4097,2019-09-12 03:15:00,14.8,1.541592
4098,2019-09-12 03:30:00,14.8,1.541592
4099,2019-09-12 03:45:00,14.8,1.527690517
4100,2019-09-12 04:00:00,14.8,1.513891088
4101,2019-09-12 04:15:00,14.7,1.513891088
4102,2019-09-12 04:30:00,14.7,1.527690517
4103,2019-09-12 04:45:00,14.7,1.527690517
4104,2019-09-12 05:00:00,14.7,1.541592
4105,2019-09-12 05:15:00,14.7,1.541592
4106,2019-09-12 05:30:00,14.7,1.541592
4107,2019-09-12 05:45:00,14.7,1.55559612
4108,2019-09-12 06:00:00,14.7,1.55559612
4109,2019-09-12 06:15:00,14.7,1.55559612
4110,2019-09-12 06:30:00,14.7,1.55559612
4111,2019-09-12 06:45:00,14.7,1.55559612
4112,2019-09-12 07:00:00,14.7,1.55559612
4113,2019-09-12 07:15:00,14.7,1.55559612
4114,2019-09-12 07:30:00,14.7,1.55559612
4115,2019-09-12 07:45:00,14.7,1.541592
4116,2019-09-12 08:00:00,14.7,1.541592
4117,2019-09-12 08:15:00,14.7,1.527690517
4118,2019-09-12 08:30:00,14.7,1.541592
4119,2019-09-12 08:45:00,14.7,1.541592
4120,2019-09-12 09:00:00,14.7,1.541592
4121,2019-09-12 09:15:00,14.7,1.55559612
4122,2019-09-12 09:30:00,14.7,1.55559612
4123,2019-09-12 09:45:00,14.7,1.55559612
4124,2019-09-12 10:00:00,14.7,1.5697034559999998
4125,2019-09-12 10:15:00,14.7,1.5697034559999998
4126,2019-09-12 10:30:00,14.7,1.5697034559999998
4127,2019-09-12 10:45:00,14.8,1.5697034559999998
4128,2019-09-12 11:00:00,14.8,1.583914595
4129,2019-09-12 11:15:00,14.8,1.583914595
4130,2019-09-12 11:30:00,14.8,1.583914595
4131,2019-09-12 11:45:00,14.8,1.583914595
4132,2019-09-12 12:00:00,14.8,1.583914595
4133,2019-09-12 12:15:00,14.9,1.583914595
4134,2019-09-12 12:30:00,14.9,1.583914595
4135,2019-09-12 12:45:00,14.9,1.5697034559999998
4136,2019-09-12 13:00:00,15.0,1.5697034559999998
4137,2019-09-12 13:15:00,15.0,1.583914595
4138,2019-09-12 13:30:00,15.0,1.583914595
4139,2019-09-12 13:45:00,15.0,1.6126506269999998
4140,2019-09-12 14:00:00,15.1,1.656547935
4141,2019-09-12 14:15:00,15.1,1.701411475
4142,2019-09-12 14:30:00,15.1,1.731865332
4143,2019-09-12 14:45:00,15.1,1.7627607319999998
4144,2019-09-12 15:00:00,15.1,1.794102585
4145,2019-09-12 15:15:00,15.120000000009902,1.79896435
4146,2019-09-12 15:30:00,15.140000000014,1.8062770680000002
4147,2019-09-12 15:45:00,15.1600000000035,1.813613928
4148,2019-09-12 16:00:00,15.1800000000076,1.82097499
4149,2019-09-12 16:15:00,15.2,1.82589584
4150,2019-09-12 16:30:00,15.2,1.858145484
4151,2019-09-12 16:45:00,15.1,1.87444302
4152,2019-09-12 17:00:00,15.1,1.890856541
4153,2019-09-12 17:15:00,15.1,1.907386681
4154,2019-09-12 17:30:00,15.1,1.907386681
4155,2019-09-12 17:45:00,15.1,1.907386681
4156,2019-09-12 18:00:00,15.1,1.890856541
4157,2019-09-12 18:15:00,15.0,1.9240340759999999
4158,2019-09-12 18:30:00,15.0,1.9240340759999999
4159,2019-09-12 18:45:00,15.0,1.940799366
4160,2019-09-12 19:00:00,14.9,1.957683192
4161,2019-09-12 19:15:00,14.9,1.99180903
4162,2019-09-12 19:30:00,14.9,1.99180903
4163,2019-09-12 19:45:00,14.9,2.009052337
4164,2019-09-12 20:00:00,14.8,2.043902985
4165,2019-09-12 20:15:00,14.8,2.07924338
4166,2019-09-12 20:30:00,14.8,2.097098882
4167,2019-09-12 20:45:00,14.8,2.097098882
4168,2019-09-12 21:00:00,14.8,2.07924338
4169,2019-09-12 21:15:00,14.7,2.07924338
4170,2019-09-12 21:30:00,14.7,2.07924338
4171,2019-09-12 21:45:00,14.7,2.07924338
4172,2019-09-12 22:00:00,14.7,2.07924338
4173,2019-09-12 22:15:00,14.7,2.321261964
4174,2019-09-12 22:30:00,14.7,3.264405356
4175,2019-09-12 22:45:00,14.7,4.2059352180000005
4176,2019-09-12 23:00:00,14.7,4.431509377
4177,2019-09-12 23:15:00,14.7,4.333661079
4178,2019-09-12 23:30:00,14.7,4.143229591
4179,2019-09-12 23:45:00,14.7,3.9596557530000003
4180,2019-09-13 00:00:00,14.7,3.782747918
4181,2019-09-13 00:15:00,14.7,3.612318223
4182,2019-09-13 00:30:00,14.7,3.448182544
4183,2019-09-13 00:45:00,14.7,3.290160458
4184,2019-09-13 01:00:00,14.7,3.163017853
4185,2019-09-13 01:15:00,14.7,3.0398975989999997
4186,2019-09-13 01:30:00,14.7,2.967915063
4187,2019-09-13 01:45:00,14.7,2.87409928
4188,2019-09-13 02:00:00,14.7,2.8053312339999996
4189,2019-09-13 02:15:00,14.7,2.760233408
4190,2019-09-13 02:30:00,14.7,2.671804774
4191,2019-09-13 02:45:00,14.7,2.6284620530000002
4192,2019-09-13 03:00:00,14.7,2.564520874
4193,2019-09-13 03:15:00,14.6,2.5226001719999998
4194,2019-09-13 03:30:00,14.6,2.481238111
4195,2019-09-13 03:45:00,14.6,2.4607647740000003
4196,2019-09-13 04:00:00,14.6,2.420229912
4197,2019-09-13 04:15:00,14.6,2.380239403
4198,2019-09-13 04:30:00,14.5,2.360446515
4199,2019-09-13 04:45:00,14.5,2.321261964
4200,2019-09-13 05:00:00,14.5,2.282607734
4201,2019-09-13 05:15:00,14.5,2.263477756
4202,2019-09-13 05:30:00,14.4,2.244478284
4203,2019-09-13 05:45:00,14.4,2.225608631
4204,2019-09-13 06:00:00,14.4,2.244478284
4205,2019-09-13 06:15:00,14.3,2.244478284
4206,2019-09-13 06:30:00,14.3,2.263477756
4207,2019-09-13 06:45:00,14.3,2.244478284
4208,2019-09-13 07:00:00,14.2,2.244478284
4209,2019-09-13 07:15:00,14.2,2.206868113
4210,2019-09-13 07:30:00,14.2,2.18825605
4211,2019-09-13 07:45:00,14.2,2.169771762
4212,2019-09-13 08:00:00,14.1,2.151414574
4213,2019-09-13 08:15:00,14.1,2.151414574
4214,2019-09-13 08:30:00,14.1,2.133183811
4215,2019-09-13 08:45:00,14.1,2.133183811
4216,2019-09-13 09:00:00,14.1,2.133183811
4217,2019-09-13 09:15:00,14.1,2.133183811
4218,2019-09-13 09:30:00,14.1,2.133183811
4219,2019-09-13 09:45:00,14.1,2.115078804
4220,2019-09-13 10:00:00,14.1,2.115078804
4221,2019-09-13 10:15:00,14.1,2.133183811
4222,2019-09-13 10:30:00,14.1,2.133183811
4223,2019-09-13 10:45:00,14.1,2.115078804
4224,2019-09-13 11:00:00,14.1,2.133183811
4225,2019-09-13 11:15:00,14.1,2.133183811
4226,2019-09-13 11:30:00,14.1,2.115078804
4227,2019-09-13 11:45:00,14.1,2.115078804
4228,2019-09-13 12:00:00,14.1,2.115078804
4229,2019-09-13 12:15:00,14.1,2.133183811
4230,2019-09-13 12:30:00,14.2,2.133183811
4231,2019-09-13 12:45:00,14.2,2.169771762
4232,2019-09-13 13:00:00,14.2,2.282607734
4233,2019-09-13 13:15:00,14.2,2.4607647740000003
4234,2019-09-13 13:30:00,14.2,2.693692922
4235,2019-09-13 13:45:00,14.2,2.967915063
4236,2019-09-13 14:00:00,14.2,3.2388143489999996
4237,2019-09-13 14:15:00,14.2,3.475109109
4238,2019-09-13 14:30:00,14.2,3.6402811610000003
4239,2019-09-13 14:45:00,14.2,3.782747918
4240,2019-09-13 15:00:00,14.2,3.870380415
4241,2019-09-13 15:15:00,14.2,3.929713317
4242,2019-09-13 15:30:00,14.2,3.989783347
4243,2019-09-13 15:45:00,14.2,4.050597533
4244,2019-09-13 16:00:00,14.2,4.050597533
4245,2019-09-13 16:15:00,14.2,4.020096979
4246,2019-09-13 16:30:00,14.2,3.989783347
4247,2019-09-13 16:45:00,14.2,3.9596557530000003
4248,2019-09-13 17:00:00,14.2,3.9596557530000003
4249,2019-09-13 17:15:00,14.2,4.333661079
4250,2019-09-13 17:30:00,14.2,5.24295588
4251,2019-09-13 17:45:00,14.2,6.08555705
4252,2019-09-13 18:00:00,14.2,6.389689633
4253,2019-09-13 18:15:00,14.2,6.478816372000001
4254,2019-09-13 18:30:00,14.2,6.568950862
4255,2019-09-13 18:45:00,14.2,6.614398745
4256,2019-09-13 19:00:00,14.2,6.66010185
4257,2019-09-13 19:15:00,14.1,6.614398745
4258,2019-09-13 19:30:00,14.1,6.568950862
4259,2019-09-13 19:45:00,14.1,6.478816372000001
4260,2019-09-13 20:00:00,14.1,6.345501452000001
4261,2019-09-13 20:15:00,14.0,6.214424687999999
4262,2019-09-13 20:30:00,14.0,6.128269252000001
4263,2019-09-13 20:45:00,14.0,6.000858367999999
4264,2019-09-13 21:00:00,13.9,5.875608816000001
4265,2019-09-13 21:15:00,13.9,5.752492267999999
4266,2019-09-13 21:30:00,13.9,5.671585701000001
4267,2019-09-13 21:45:00,13.8,5.591606406
4268,2019-09-13 22:00:00,13.8,5.55196192
4269,2019-09-13 22:15:00,13.7,5.512546182
4270,2019-09-13 22:30:00,13.7,5.55196192
4271,2019-09-13 22:45:00,13.7,5.671585701000001
4272,2019-09-13 23:00:00,13.6,5.917120272999999
4273,2019-09-13 23:15:00,13.6,6.301561952
4274,2019-09-13 23:30:00,13.6,6.66010185
4275,2019-09-13 23:45:00,13.5,6.892484372
4276,2019-09-14 00:00:00,13.5,6.939742057
4277,2019-09-14 00:15:00,13.5,6.892484372
4278,2019-09-14 00:30:00,13.5,6.706061278
4279,2019-09-14 00:45:00,13.4,6.568950862
4280,2019-09-14 01:00:00,13.4,6.389689633
4281,2019-09-14 01:15:00,13.4,6.214424687999999
4282,2019-09-14 01:30:00,13.4,6.043087109
4283,2019-09-14 01:45:00,13.4,5.875608816000001
4284,2019-09-14 02:00:00,13.3,5.711922561000001
4285,2019-09-14 02:15:00,13.3,5.55196192
4286,2019-09-14 02:30:00,13.3,5.39566129
4287,2019-09-14 02:45:00,13.3,5.280798694
4288,2019-09-14 03:00:00,13.3,5.130747666
4289,2019-09-14 03:15:00,13.3,5.02049906
4290,2019-09-14 03:30:00,13.2,4.9121836189999994
4291,2019-09-14 03:45:00,13.2,4.805775149
4292,2019-09-14 04:00:00,13.2,4.701247708
4293,2019-09-14 04:15:00,13.2,4.632595063999999
4294,2019-09-14 04:30:00,13.2,4.564759455
4295,2019-09-14 04:45:00,13.1,4.464521582
4296,2019-09-14 05:00:00,13.1,4.366080045
4297,2019-09-14 05:15:00,13.1,4.301438023999999
4298,2019-09-14 05:30:00,13.1,4.237576002
4299,2019-09-14 05:45:00,13.1,4.174486715
4300,2019-09-14 06:00:00,13.0,4.143229591
4301,2019-09-14 06:15:00,13.0,4.081285893
4302,2019-09-14 06:30:00,13.0,4.020096979
4303,2019-09-14 06:45:00,13.0,3.9596557530000003
4304,2019-09-14 07:00:00,12.9,3.929713317
4305,2019-09-14 07:15:00,12.9,3.899955162
4306,2019-09-14 07:30:00,12.9,3.840988203
4307,2019-09-14 07:45:00,12.9,3.81177766
4308,2019-09-14 08:00:00,12.9,3.753898117
4309,2019-09-14 08:15:00,12.9,3.725227395
4310,2019-09-14 08:30:00,12.8,3.6967348980000003
4311,2019-09-14 08:45:00,12.8,3.6402811610000003
4312,2019-09-14 09:00:00,12.8,3.612318223
4313,2019-09-14 09:15:00,12.8,3.612318223
4314,2019-09-14 09:30:00,12.8,3.58453011
4315,2019-09-14 09:45:00,12.8,3.55691598
4316,2019-09-14 10:00:00,12.8,3.5294749939999996
4317,2019-09-14 10:15:00,12.8,3.502206315
4318,2019-09-14 10:30:00,12.8,3.475109109
4319,2019-09-14 10:45:00,12.8,3.475109109
4320,2019-09-14 11:00:00,12.8,3.475109109
4321,2019-09-14 11:15:00,12.8,3.448182544
4322,2019-09-14 11:30:00,12.8,3.4214257939999997
4323,2019-09-14 11:45:00,12.8,3.394838032
4324,2019-09-14 12:00:00,12.8,3.342166185
4325,2019-09-14 12:15:00,12.8,3.3684184360000002
4326,2019-09-14 12:30:00,12.8,3.3684184360000002
4327,2019-09-14 12:45:00,12.8,3.3684184360000002
4328,2019-09-14 13:00:00,12.8,3.342166185
4329,2019-09-14 13:15:00,12.8,3.342166185
4330,2019-09-14 13:30:00,12.8,3.394838032
4331,2019-09-14 13:45:00,12.8,3.475109109
4332,2019-09-14 14:00:00,12.8,3.5294749939999996
4333,2019-09-14 14:15:00,12.8,3.612318223
4334,2019-09-14 14:30:00,12.8,3.753898117
4335,2019-09-14 14:45:00,12.8,3.870380415
4336,2019-09-14 15:00:00,12.8,3.989783347
4337,2019-09-14 15:15:00,12.8,4.174486715
4338,2019-09-14 15:30:00,12.8,4.398695839
4339,2019-09-14 15:45:00,12.8,4.701247708
4340,2019-09-14 16:00:00,12.8,5.39566129
4341,2019-09-14 16:15:00,12.8,6.752278134
4342,2019-09-14 16:30:00,12.8,8.42804882
4343,2019-09-14 16:45:00,12.9,10.12006763
4344,2019-09-14 17:00:00,12.9,11.83155751
4345,2019-09-14 17:15:00,12.9,13.50307392
4346,2019-09-14 17:30:00,12.9,14.803257
4347,2019-09-14 17:45:00,12.9,16.05327426
4348,2019-09-14 18:00:00,12.9,17.23068734
4349,2019-09-14 18:15:00,12.9,18.15618244
4350,2019-09-14 18:30:00,12.9,19.36591712
4351,2019-09-14 18:45:00,12.9,21.16187746
4352,2019-09-14 19:00:00,12.9,23.94503802
4353,2019-09-14 19:15:00,12.9,28.3012881
4354,2019-09-14 19:30:00,12.8,33.36360471
4355,2019-09-14 19:45:00,12.8,38.80830144
4356,2019-09-14 20:00:00,12.8,44.12657499
4357,2019-09-14 20:15:00,12.7799999999988,46.64886713
4358,2019-09-14 20:30:00,12.7599999999948,49.35776925
4359,2019-09-14 20:45:00,12.7399999999907,52.18524253
4360,2019-09-14 21:00:00,12.7200000000012,55.13482643
4361,2019-09-14 21:15:00,12.7,58.12173677
4362,2019-09-14 21:30:00,12.7,62.24821742
4363,2019-09-14 21:45:00,12.7,65.33004129
4364,2019-09-14 22:00:00,12.7,69.83884533
4365,2019-09-14 22:15:00,12.8,74.23638852
4366,2019-09-14 22:30:00,12.8,77.58800702
4367,2019-09-14 22:45:00,12.9,81.03207151
4368,2019-09-14 23:00:00,13.0,84.72549972
4369,2019-09-14 23:15:00,13.1,87.72233818
4370,2019-09-14 23:30:00,13.2,90.29638078
4371,2019-09-14 23:45:00,13.3,91.43710069
4372,2019-09-15 00:00:00,13.4,90.62139302
4373,2019-09-15 00:15:00,13.5,89.81022204
4374,2019-09-15 00:30:00,13.7,87.40383026
4375,2019-09-15 00:45:00,13.8,84.10281702
4376,2019-09-15 01:00:00,13.9,82.55857377
4377,2019-09-15 01:15:00,14.0,81.94584843
4378,2019-09-15 01:30:00,14.0,82.2518566
4379,2019-09-15 01:45:00,14.1,80.88039396
4380,2019-09-15 02:00:00,14.2,80.42642014
4381,2019-09-15 02:15:00,14.2,80.57756835
4382,2019-09-15 02:30:00,14.2,80.42642014
4383,2019-09-15 02:45:00,14.3,78.62636903
4384,2019-09-15 03:00:00,14.3,77.1456177
4385,2019-09-15 03:15:00,14.3,76.26554878
4386,2019-09-15 03:30:00,14.3,76.1194802
4387,2019-09-15 03:45:00,14.3,76.55820811
4388,2019-09-15 04:00:00,14.3,76.55820811
4389,2019-09-15 04:15:00,14.3,75.97358557
4390,2019-09-15 04:30:00,14.4,75.24671882
4391,2019-09-15 04:45:00,14.4,75.82786481
4392,2019-09-15 05:00:00,14.4,75.24671882
4393,2019-09-15 05:15:00,14.4,73.65981029
4394,2019-09-15 05:30:00,14.4,69.39948388
4395,2019-09-15 05:45:00,14.4,65.33004129
4396,2019-09-15 06:00:00,14.4,64.29010714
4397,2019-09-15 06:15:00,14.4,63.87769421
4398,2019-09-15 06:30:00,14.4,64.49707489
4399,2019-09-15 06:45:00,14.3,63.87769421
4400,2019-09-15 07:00:00,14.3,63.26286835
4401,2019-09-15 07:15:00,14.3,62.04678835
4402,2019-09-15 07:30:00,14.3,62.04678835
4403,2019-09-15 07:45:00,14.3,62.65257411
4404,2019-09-15 08:00:00,14.3,62.04678835
4405,2019-09-15 08:15:00,14.3,61.04710162
4406,2019-09-15 08:30:00,14.3,60.65069173
4407,2019-09-15 08:45:00,14.3,61.04710162
4408,2019-09-15 09:00:00,14.3,60.45322584
4409,2019-09-15 09:15:00,14.4,60.05976796
4410,2019-09-15 09:30:00,14.4,59.47325317
4411,2019-09-15 09:45:00,14.4,59.47325317
4412,2019-09-15 10:00:00,14.4,59.66826962
4413,2019-09-15 10:15:00,14.4,59.66826962
4414,2019-09-15 10:30:00,14.4,60.65069173
4415,2019-09-15 10:45:00,14.4,59.27872407
4416,2019-09-15 11:00:00,14.4,57.930595600000004
4417,2019-09-15 11:15:00,14.5,58.31335941
4418,2019-09-15 11:30:00,14.5,58.12173677
4419,2019-09-15 11:45:00,14.5,57.73993506
4420,2019-09-15 12:00:00,14.5,57.930595600000004
4421,2019-09-15 12:15:00,14.5,57.17082893
4422,2019-09-15 12:30:00,14.5,57.17082893
4423,2019-09-15 12:45:00,14.5,56.41869903
4424,2019-09-15 13:00:00,14.5,56.41869903
4425,2019-09-15 13:15:00,14.5,55.85958122
4426,2019-09-15 13:30:00,14.5,56.41869903
4427,2019-09-15 13:45:00,14.5,55.85958122
4428,2019-09-15 14:00:00,14.5,55.85958122
4429,2019-09-15 14:15:00,14.5,55.6741527
4430,2019-09-15 14:30:00,14.5,54.93713689999999
4431,2019-09-15 14:45:00,14.5,56.04548124
4432,2019-09-15 15:00:00,14.5,55.48919483
4433,2019-09-15 15:15:00,14.5,55.12068775
4434,2019-09-15 15:30:00,14.5,55.85958122
4435,2019-09-15 15:45:00,14.5,55.48919483
4436,2019-09-15 16:00:00,14.5,54.93713689999999
4437,2019-09-15 16:15:00,14.5,54.38928520000001
4438,2019-09-15 16:30:00,14.5,54.38928520000001
4439,2019-09-15 16:45:00,14.5,55.6741527
4440,2019-09-15 17:00:00,14.5,56.98208259
4441,2019-09-15 17:15:00,14.4,57.36005256
4442,2019-09-15 17:30:00,14.4,57.17082893
4443,2019-09-15 17:45:00,14.4,56.79381272
4444,2019-09-15 18:00:00,14.4,56.04548124
4445,2019-09-15 18:15:00,14.3,55.6741527
4446,2019-09-15 18:30:00,14.3,56.04548124
4447,2019-09-15 18:45:00,14.3,55.30470679
4448,2019-09-15 19:00:00,14.2,55.12068775
4449,2019-09-15 19:15:00,14.2,55.48919483
4450,2019-09-15 19:30:00,14.2,54.93713689999999
4451,2019-09-15 19:45:00,14.2,54.93713689999999
4452,2019-09-15 20:00:00,14.2,54.20759885
4453,2019-09-15 20:15:00,14.1,54.02637656
4454,2019-09-15 20:30:00,14.1,53.84561752
4455,2019-09-15 20:45:00,14.1,53.30611173
4456,2019-09-15 21:00:00,14.1,52.94874245
4457,2019-09-15 21:15:00,14.1,52.59320657
4458,2019-09-15 21:30:00,14.1,52.59320657
4459,2019-09-15 21:45:00,14.1,52.94874245
4460,2019-09-15 22:00:00,14.1,52.59320657
4461,2019-09-15 22:15:00,14.1,52.06332611
4462,2019-09-15 22:30:00,14.1,52.06332611
4463,2019-09-15 22:45:00,14.1,52.23949756
4464,2019-09-15 23:00:00,14.1,51.18926691
4465,2019-09-15 23:15:00,14.1,51.53753421
4466,2019-09-15 23:30:00,14.1,51.53753421
4467,2019-09-15 23:45:00,14.1,51.36317504
4468,2019-09-16 00:00:00,14.1,51.36317504
4469,2019-09-16 00:15:00,14.0,51.01580902
4470,2019-09-16 00:30:00,14.0,51.18926691
4471,2019-09-16 00:45:00,14.0,50.84280057
4472,2019-09-16 01:00:00,14.0,50.49812874
4473,2019-09-16 01:15:00,14.0,50.32646376
4474,2019-09-16 01:30:00,14.0,50.155245
4475,2019-09-16 01:45:00,14.0,49.81414292
4476,2019-09-16 02:00:00,14.0,47.31202296
4477,2019-09-16 02:15:00,14.0,44.28184099
4478,2019-09-16 02:30:00,14.0,43.81729107
4479,2019-09-16 02:45:00,14.0,43.50966614
4480,2019-09-16 03:00:00,13.9,43.50966614
4481,2019-09-16 03:15:00,13.9,43.05132587
4482,2019-09-16 03:30:00,13.9,42.74782149
4483,2019-09-16 03:45:00,13.9,42.74782149
4484,2019-09-16 04:00:00,13.9,41.25473967
4485,2019-09-16 04:15:00,13.9,39.23175231
4486,2019-09-16 04:30:00,13.9,37.4219707
4487,2019-09-16 04:45:00,13.9,36.87816439
4488,2019-09-16 05:00:00,13.8,36.47428812
4489,2019-09-16 05:15:00,13.8,35.94105347
4490,2019-09-16 05:30:00,13.8,35.94105347
4491,2019-09-16 05:45:00,13.8,36.07379999
4492,2019-09-16 06:00:00,13.8,36.07379999
4493,2019-09-16 06:15:00,13.8,35.67668031
